# CommonWordsMultiIndex words, generated from token-stats-v12 testAllStats, do not edit by hand
# word <group> <class: 1 service, 2 frequent, 0 frequency only> <names per million> <word>
# class 1: share >= 0.50%; class 2: share >= 0.05%; names = index atoms x 0.398; search category names are class 0
word	fr	0	278	bon
word	fr	0	277	boul.
word	fr	0	277	villeneuve
word	fr	0	276	kêr
word	fr	0	276	sources
word	fr	0	275	edouard
word	fr	0	274	dei
word	fr	0	270	eugene
word	fr	0	270	jaurès
word	fr	0	270	roches
word	fr	0	270	saône
word	fr	0	269	médical
word	fr	0	269	ecluse
word	fr	0	268	genets
word	fr	0	268	nature
word	fr	0	268	gué
word	fr	0	266	by
word	fr	0	264	francigena
word	fr	0	263	van
word	fr	0	262	social
word	fr	0	262	and
word	fr	0	262	l'ile
word	fr	0	262	bureau
word	fr	0	261	tapia
word	fr	0	261	saone
word	fr	0	261	court
word	fr	0	258	pour
word	fr	0	257	genêts
word	fr	0	257	jaures
word	fr	0	257	linenn
word	fr	0	256	étienne
word	fr	0	255	liberte
word	fr	0	254	halle
word	fr	0	254	skol
word	fr	0	253	lille
word	fr	0	253	cave
word	fr	0	252	mcdonald's
word	fr	0	252	porzh
word	fr	0	252	george
word	fr	0	251	tertre
word	fr	0	250	un
word	fr	0	250	passerelle
word	fr	0	250	chalet
word	fr	0	249	public
word	fr	0	249	bank
word	fr	0	247	keur
word	fr	0	246	l'île
word	fr	0	246	mail
word	fr	0	246	touche
word	fr	0	246	rota
word	fr	0	245	er
word	fr	0	244	in
word	fr	0	244	mission
word	fr	0	243	gourhent
word	fr	0	241	refuge
word	fr	0	240	mine
word	fr	0	240	madeleine
word	fr	0	240	e.
word	fr	0	239	dr
word	fr	0	239	international
word	fr	0	239	bruyere
word	fr	0	237	fleurs
word	fr	0	237	chaume
word	fr	0	236	lou
word	fr	0	236	store
word	fr	0	235	auf
word	fr	0	235	kg
word	fr	0	234	tuilerie
word	fr	0	232	koad
word	fr	0	232	q
word	fr	0	232	mesnil
word	fr	0	230	libération
word	fr	0	230	novembre
word	fr	0	229	alexandre
word	fr	0	229	liberation
word	fr	0	227	san
word	fr	0	227	prieure
word	fr	0	227	football
word	fr	0	227	co
word	fr	0	226	vallees
word	fr	0	225	prive
word	fr	0	224	breuil
word	fr	0	223	metro
word	fr	0	222	p
word	fr	0	222	ets
word	fr	0	222	patis
word	fr	0	221	sushi
word	fr	0	220	guidan
word	fr	0	219	campus
word	fr	0	218	mtb
word	fr	0	218	no
word	fr	0	216	brasserie
word	fr	0	216	plus
word	fr	0	213	presbytere
word	fr	0	213	coeur
word	fr	0	213	etangs
word	fr	0	212	presbytère
word	fr	0	212	gwazh
word	fr	0	211	mixte
word	fr	0	211	villers
word	fr	0	211	hautes
word	fr	0	210	l'hotel
word	fr	0	210	noue
word	fr	0	210	r
word	fr	0	209	house
word	fr	0	208	l'abbe
word	fr	0	207	champagne
word	fr	0	206	lidl
word	fr	0	206	anse
word	fr	0	206	grosse
word	fr	0	206	moto
word	fr	0	205	sro
word	fr	0	205	nevez
word	fr	0	204	noe
word	fr	0	204	campement
word	fr	0	204	burger
word	fr	0	203	trail
word	fr	0	202	carre
word	fr	0	202	roz
word	fr	0	202	prince
word	fr	0	202	maria
word	fr	0	201	beau
word	fr	0	200	combes
word	fr	0	200	launay
word	fr	0	199	dijon
word	fr	0	199	l'abbaye
word	fr	0	199	maisons
word	fr	0	197	crique
word	fr	0	197	sablons
word	fr	0	197	carrieres
word	fr	0	197	naoned
word	fr	0	196	normandie
word	fr	0	195	faubourg
word	fr	0	195	bordeaux
word	fr	0	194	plateau
word	fr	0	193	bus
word	fr	0	193	spa
word	fr	0	192	coat
word	fr	0	192	l'hôtel
word	fr	0	192	ma
word	fr	0	192	vigne
word	fr	0	192	comte
word	fr	0	190	cret
word	fr	0	190	den
word	fr	0	189	creux
word	fr	0	189	vie
word	fr	0	189	provence
word	fr	0	189	beaute
word	fr	0	189	bihan
word	fr	0	188	chapel
word	fr	0	188	bnp
word	fr	0	187	kn
word	fr	0	186	glacier
word	fr	0	186	mini
word	fr	0	186	pech
word	fr	0	186	tourisme
word	fr	0	185	jura
word	fr	0	185	metairie
word	fr	0	185	penn
word	fr	0	185	cure
word	fr	0	185	poirier
word	fr	0	185	forges
word	fr	0	184	bassin
word	fr	0	184	métro
word	fr	0	184	une
word	fr	0	184	memorial
word	fr	0	184	baloard
word	fr	0	184	paradis
word	fr	0	183	art
word	fr	0	183	boulouard
word	fr	0	183	haie
word	fr	0	182	sa
word	fr	0	182	food
word	fr	0	181	s
word	fr	0	180	renault
